Cidade;Unidade;Ano;Mês;Tipo de Copo;Quantidade;;
Uberlândia;Coordenaço do Curso Técnico em Meio Ambiente;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Meio Ambiente;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;6;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Prótese Dentária;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;8;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;5;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Curso Técnico em Saúde Bucal;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;1;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;4;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Engenharia de Alimentos;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;15;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Estudos Literários;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Matemática;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Química;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Química;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Química;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Química;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Química;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Química;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Química;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Química;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;2;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Química;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Química;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Química;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Química;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Psicologia;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Psicologia;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Psicologia;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Psicologia;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Psicologia;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Psicologia;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Psicologia;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Psicologia;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Coordenaço do Programa de Pós-Graduaço em Psicologia;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
